,time,value
214,2021-05-09 02:02:00,93.059845
215,2021-05-09 02:03:00,98.845726
216,2021-05-10 00:00:00,101.004196
217,2021-05-10 00:01:00,101.75366
218,2021-05-10 00:02:00,97.67656
219,2021-05-10 00:03:00,97.73652
220,2021-05-10 00:04:00,93.54949
221,2021-05-10 00:05:00,85.60514
222,2021-05-10 00:06:00,65.059746
223,2021-05-10 00:07:00,56.98549
224,2021-05-10 00:08:00,53.42802
225,2021-05-10 00:09:00,55.29669
226,2021-05-10 01:00:00,57.78492
227,2021-05-10 01:01:00,53.168205
228,2021-05-10 01:02:00,68.05762
229,2021-05-10 01:03:00,70.20609
230,2021-05-10 01:04:00,71.085464
231,2021-05-10 01:05:00,69.0669
232,2021-05-10 01:06:00,67.13827
233,2021-05-10 01:07:00,54.617176
234,2021-05-10 01:08:00,47.1225
235,2021-05-10 01:09:00,71.285324
236,2021-05-10 02:00:00,80.82854
237,2021-05-10 02:01:00,86.98416
238,2021-05-10 02:02:00,91.5709
239,2021-05-10 02:03:00,97.06699
240,2021-05-11 00:00:00,99.205475
241,2021-05-11 00:01:00,98.02631
242,2021-05-11 00:02:00,98.23616
243,2021-05-11 00:03:00,92.87997
244,2021-05-11 00:04:00,91.95063
245,2021-05-11 00:05:00,88.32321
246,2021-05-11 00:06:00,59.863445
247,2021-05-11 00:07:00,22.929705
248,2021-05-11 00:08:00,62.631477
249,2021-05-11 00:09:00,52.438725
250,2021-05-11 01:00:00,56.01618
251,2021-05-11 01:01:00,71.34528
252,2021-05-11 01:02:00,75.84209
253,2021-05-11 01:03:00,72.044785
254,2021-05-11 01:04:00,67.10829
255,2021-05-11 01:05:00,67.34812
256,2021-05-11 01:06:00,61.652172
257,2021-05-11 01:07:00,60.44303
258,2021-05-11 01:08:00,51.80917
259,2021-05-11 01:09:00,60.772797
260,2021-05-11 02:00:00,78.150444
261,2021-05-11 02:01:00,83.05695
262,2021-05-11 02:02:00,88.95276
263,2021-05-11 02:03:00,95.69797
264,2021-05-12 00:00:00,96.98705
265,2021-05-12 00:01:00,96.58733
266,2021-05-12 00:02:00,95.95778
267,2021-05-12 00:03:00,94.6687
268,2021-05-12 00:04:00,91.97062
269,2021-05-12 00:05:00,88.802864
270,2021-05-12 00:06:00,77.82068
271,2021-05-12 00:07:00,64.25033
272,2021-05-12 00:08:00,52.368774
273,2021-05-12 00:09:00,55.286697
274,2021-05-12 01:00:00,56.90555
275,2021-05-12 01:01:00,68.25748
276,2021-05-12 01:02:00,75.1126
277,2021-05-12 01:03:00,73.72359
278,2021-05-12 01:04:00,69.65648
279,2021-05-12 01:05:00,58.694275
280,2021-05-12 01:06:00,64.020485
281,2021-05-12 01:07:00,63.420914
282,2021-05-12 01:08:00,54.527237
283,2021-05-12 01:09:00,56.315964
284,2021-05-12 02:00:00,80.91847
285,2021-05-12 02:01:00,84.73576
286,2021-05-12 02:02:00,89.622284
287,2021-05-12 02:03:00,98.326096
288,2021-05-13 00:00:00,100.284706
289,2021-05-13 00:01:00,100.164795
290,2021-05-13 00:02:00,100.02489
291,2021-05-13 00:03:00,94.8086
292,2021-05-13 00:04:00,93.099815
293,2021-05-13 00:05:00,88.74291
294,2021-05-13 00:06:00,79.01982
295,2021-05-13 00:07:00,64.24033
296,2021-05-13 00:08:00,55.126812
297,2021-05-13 00:09:00,58.40448
298,2021-05-13 01:00:00,58.11469
299,2021-05-13 01:01:00,71.91488
300,2021-05-13 01:02:00,72.6824
301,2021-05-13 01:03:00,71.72376
302,2021-05-13 01:04:00,69.746544
303,2021-05-13 01:05:00,67.6581
304,2021-05-13 01:06:00,64.71365
305,2021-05-13 01:07:00,61.352386
306,2021-05-13 01:08:00,43.8948
307,2021-05-13 01:09:00,59.26387
308,2021-05-13 02:00:00,91.760765
309,2021-05-13 02:01:00,84.056244
310,2021-05-13 02:02:00,89.71222
311,2021-05-13 02:03:00,97.966354
312,2021-05-14 00:00:00,99.60519
313,2021-05-14 00:01:00,97.41675
314,2021-05-14 00:02:00,98.31611
315,2021-05-14 00:03:00,93.5395
316,2021-05-14 00:04:00,92.31037
317,2021-05-14 00:05:00,88.83285
318,2021-05-14 00:06:00,78.889915
319,2021-05-14 00:07:00,67.14826
320,2021-05-14 00:08:00,60.532967
321,2021-05-14 00:09:00,65.00979
322,2021-05-14 01:00:00,59.863445
323,2021-05-14 01:01:00,72.504456
324,2021-05-14 01:02:00,75.21253
325,2021-05-14 01:03:00,71.385254
326,2021-05-14 01:04:00,62.871304
327,2021-05-14 01:05:00,59.43375
328,2021-05-14 01:06:00,62.61149
329,2021-05-14 01:07:00,62.78137
330,2021-05-14 01:08:00,46.66283
331,2021-05-14 01:09:00,48.371613
332,2021-05-14 02:00:00,76.30176
333,2021-05-14 02:01:00,82.55731
334,2021-05-14 02:02:00,86.39458
335,2021-05-14 02:03:00,95.87784
336,2021-05-15 00:00:00,98.7458
337,2021-05-15 00:01:00,99.65515
338,2021-05-15 00:02:00,98.545944
339,2021-05-15 00:03:00,97.21689
340,2021-05-15 00:04:00,93.059845
341,2021-05-15 00:05:00,93.14978
342,2021-05-15 00:06:00,92.580185
343,2021-05-15 00:07:00,89.71222
344,2021-05-15 00:08:00,81.25823
345,2021-05-15 00:09:00,78.710045
346,2021-05-15 01:00:00,74.35314
347,2021-05-15 01:01:00,76.12189
348,2021-05-15 01:02:00,67.96768
349,2021-05-15 01:03:00,52.688545
350,2021-05-15 01:04:00,56.955513
351,2021-05-15 01:05:00,52.068985
352,2021-05-15 01:06:00,58.494415
353,2021-05-15 01:07:00,55.606472
354,2021-05-15 01:08:00,69.366684
355,2021-05-15 01:09:00,78.64009
356,2021-05-15 02:00:00,77.14116
357,2021-05-15 02:01:00,78.64009
358,2021-05-15 02:02:00,85.675095
359,2021-05-15 02:03:00,88.35319
360,2021-05-16 00:00:00,88.54305
361,2021-05-16 00:01:00,95.648
362,2021-05-16 00:02:00,92.340355
363,2021-05-16 00:03:00,89.902084
364,2021-05-16 00:04:00,83.92634
365,2021-05-16 00:05:00,89.522354
366,2021-05-16 00:06:00,90.77147
367,2021-05-16 00:07:00,92.60017
368,2021-05-16 00:08:00,91.89067
369,2021-05-16 00:09:00,84.50592
370,2021-05-16 01:00:00,83.6965
371,2021-05-16 01:01:00,81.88779
372,2021-05-16 01:02:00,79.329605
373,2021-05-16 01:03:00,78.210396
374,2021-05-16 01:04:00,76.6615
375,2021-05-16 01:05:00,71.225365
376,2021-05-16 01:06:00,72.39453
377,2021-05-16 01:07:00,79.3396
378,2021-05-16 01:08:00,76.271774
379,2021-05-16 01:09:00,77.231094
380,2021-05-16 02:00:00,80.25894
381,2021-05-16 02:01:00,83.05695
382,2021-05-16 02:02:00,87.69366
383,2021-05-16 02:03:00,93.94921
384,2021-05-17 00:00:00,96.007744
385,2021-05-17 00:01:00,94.87855
386,2021-05-17 00:02:00,90.77147
387,2021-05-17 00:03:00,89.24255
388,2021-05-17 00:04:00,89.862114
389,2021-05-17 00:05:00,86.54447
390,2021-05-17 00:06:00,72.124725
391,2021-05-17 00:07:00,53.32809
392,2021-05-17 00:08:00,43.335194
393,2021-05-17 00:09:00,55.516533
394,2021-05-17 01:00:00,56.84559
395,2021-05-17 01:01:00,57.175354
396,2021-05-17 01:02:00,61.532257
397,2021-05-17 01:03:00,72.34457
398,2021-05-17 01:04:00,68.06761
399,2021-05-17 01:05:00,67.44805
400,2021-05-17 01:06:00,64.86767
401,2021-05-17 01:07:00,62.20736
402,2021-05-17 01:08:00,57.539185
403,2021-05-17 01:09:00,62.54639
404,2021-05-17 02:00:00,71.499596
405,2021-05-17 02:01:00,79.36183
406,2021-05-17 02:02:00,86.21831
407,2021-05-17 02:03:00,91.67788
408,2021-05-18 00:00:00,95.84181
409,2021-05-18 00:01:00,97.451256
410,2021-05-18 00:02:00,98.21618
411,2021-05-18 00:03:00,95.61802
412,2021-05-18 00:04:00,91.81073
413,2021-05-18 00:05:00,89.29252
414,2021-05-18 00:06:00,82.22755
415,2021-05-18 00:07:00,67.75783
416,2021-05-18 00:08:00,51.989044
417,2021-05-18 00:09:00,68.60722
